Glas,,ZnS_1,,ZnS_2,,MgF2_1,,MgF2_2,,MgF2_3,,Filter,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
474.0158081,99.89854431,474.0158081,89.86421967,474.0158081,93.20217896,474.0158081,96.70876312,474.0158081,97.51580048,474.0158081,98.5745697,474.0158081,2.804862976,
472.9887085,99.98113251,472.9887085,89.16967773,472.9887085,92.68438721,472.9887085,96.72174072,472.9887085,97.56533813,472.9887085,98.53098297,472.9887085,2.889864445,
471.9994507,99.71365356,471.9994507,88.23025513,471.9994507,91.87587738,471.9994507,96.57462311,471.9994507,97.56798553,471.9994507,98.35713196,471.9994507,3.033330917,
471.0100098,99.69759369,471.0100098,87.44804382,471.0100098,91.11828613,471.0100098,96.52296448,471.0100098,97.37163544,471.0100098,98.42424011,471.0100098,3.330008268,
469.9822693,99.89292908,469.9822693,86.86093903,469.9822693,90.74604797,469.9822693,96.72701263,469.9822693,97.66457367,469.9822693,98.55908966,469.9822693,3.516316414,
468.9924316,99.94293213,468.9924316,86.19096375,468.9924316,90.15020752,468.9924316,96.84150696,468.9924316,97.87236786,468.9924316,98.65679169,468.9924316,3.679988146,
468.0023804,99.80625916,468.0023804,85.17959595,468.0023804,89.235672,468.0023804,96.74137115,468.0023804,97.79187012,468.0023804,98.5167923,468.0023804,4.037600517,
467.012146,99.84207916,467.012146,84.51350403,467.012146,88.60250092,467.012146,96.67614746,467.012146,97.74832916,467.012146,98.66339111,467.012146,4.356728554,
465.9835815,99.9407196,465.9835815,83.71370697,465.9835815,87.88951874,465.9835815,96.82673645,465.9835815,97.89833069,465.9835815,98.71666718,465.9835815,4.793041706,
464.993042,99.91565704,464.993042,83.04128265,464.993042,87.25754547,464.993042,96.92048645,464.993042,97.79380035,464.993042,98.6713562,464.993042,5.131060123,
464.0021362,99.84772491,464.0021362,82.15606689,464.0021362,86.41268921,464.0021362,96.7765274,464.0021362,97.96120453,464.0021362,98.67063904,464.0021362,5.635654449,
463.0111694,99.70254517,463.0111694,81.2999115,463.0111694,85.48200989,463.0111694,96.78086853,463.0111694,97.74697113,463.0111694,98.65266418,463.0111694,6.401178837,
461.9818726,99.82959747,461.9818726,80.64663696,461.9818726,84.82078552,461.9818726,96.84194183,461.9818726,97.78191376,461.9818726,98.84011841,461.9818726,7.023141384,
460.990448,99.81235504,460.990448,79.83588409,460.990448,84.15400696,460.990448,96.86671448,460.990448,97.94565582,460.990448,98.7714386,460.990448,7.900199413,
459.9989014,99.83860779,459.9989014,79.19760132,459.9989014,83.42325592,459.9989014,96.87014008,459.9989014,97.96659088,459.9989014,98.8442688,459.9989014,8.855201721,
459.0071411,99.78694153,459.0071411,78.38696289,459.0071411,82.60439301,459.0071411,96.75128174,459.0071411,97.75714874,459.0071411,98.83252716,459.0071411,10.10409927,
458.0151672,99.84941101,458.0151672,77.66882324,458.0151672,81.86727905,458.0151672,96.99456024,458.0151672,98.07062531,458.0151672,99.01225281,458.0151672,11.48852825,
456.9849243,99.91641998,456.9849243,77.04450226,456.9849243,81.22293854,456.9849243,97.06896973,456.9849243,98.20999146,456.9849243,99.11225128,456.9849243,13.02492905,
455.9925842,99.85790253,455.9925842,76.15834808,455.9925842,80.34761047,455.9925842,96.91809845,455.9925842,98.14263916,455.9925842,98.97801208,455.9925842,15.52628326,
455.000061,99.88183594,455.000061,75.46565247,455.000061,79.5608139,455.000061,96.86531067,455.000061,97.92446899,455.000061,99.103508,455.000061,18.37687111,
454.0073853,99.91166687,454.0073853,74.81362152,454.0073853,78.81952667,454.0073853,96.93582916,454.0073853,98.16465759,454.0073853,99.14850616,454.0073853,21.87464905,
453.0144958,99.90642548,453.0144958,74.27497864,453.0144958,78.18505859,453.0144958,97.16078949,453.0144958,98.17604065,453.0144958,99.17938232,453.0144958,25.41462517,
451.9832458,99.91081238,451.9832458,73.55092621,451.9832458,77.43148804,451.9832458,96.98262787,451.9832458,98.23631287,451.9832458,99.17808533,451.9832458,29.86319733,
450.9899902,99.91870117,450.9899902,72.81852722,450.9899902,76.59802246,450.9899902,96.86187744,450.9899902,98.23432922,450.9899902,99.2855072,450.9899902,36.23202896,
449.996521,99.93778229,449.996521,72.34584808,449.996521,75.97909546,449.996521,97.05751801,449.996521,98.34027863,449.996521,99.37806702,449.996521,42.4622879,
449.0028381,99.9597702,449.0028381,71.81233978,449.0028381,75.33912659,449.0028381,97.14704895,449.0028381,98.3972702,449.0028381,99.40849304,449.0028381,49.05449677,
448.0090637,99.88260651,448.0090637,71.27610779,448.0090637,74.69532013,448.0090637,97.04882813,448.0090637,98.50538635,448.0090637,99.50177002,448.0090637,53.84644318,
447.0150757,99.85502625,447.0150757,70.68934631,447.0150757,74.01654053,447.0150757,96.973526,447.0150757,98.38529205,447.0150757,99.54381561,447.0150757,59.43878174,
445.9826965,100.0764389,445.9826965,70.30605316,445.9826965,73.43372345,445.9826965,96.96425629,445.9826965,98.38809204,445.9826965,99.62432098,445.9826965,63.73429871,
444.9883423,99.91930389,444.9883423,69.88352203,444.9883423,72.92822266,444.9883423,97.0697403,444.9883423,98.50089264,444.9883423,99.6577301,444.9883423,65.00003815,
443.9937744,99.87425232,443.9937744,69.41927338,443.9937744,72.32402802,443.9937744,96.94010925,443.9937744,98.51029968,443.9937744,99.74897003,443.9937744,64.16363525,
442.999054,99.74394226,442.999054,68.86161041,442.999054,71.63320923,442.999054,96.775383,442.999054,98.36310577,442.999054,99.69261169,442.999054,60.92705154,
442.0041504,100.0459061,442.0041504,68.65611267,442.0041504,71.26589966,442.0041504,96.95516968,442.0041504,98.438797,442.0041504,99.86284637,442.0041504,56.70270157,
441.0090637,99.76097107,441.0090637,68.47779846,441.0090637,70.9238739,441.0090637,96.90987396,441.0090637,98.51213837,441.0090637,99.88593292,441.0090637,53.00878143,
440.0138245,99.90480042,440.0138245,68.15535736,440.0138245,70.50241852,440.0138245,96.9580307,440.0138245,98.6227951,440.0138245,100.0044098,440.0138245,48.4981308,
439.0184021,99.93095398,439.0184021,67.82888031,439.0184021,70.05516052,439.0184021,96.81861115,439.0184021,98.54465485,439.0184021,99.95197296,439.0184021,44.37393951,
437.9844666,100.0495911,437.9844666,67.76035309,437.9844666,69.73735046,437.9844666,97.01487732,437.9844666,98.56820679,437.9844666,100.0809326,437.9844666,40.52033997,
436.988678,99.87882233,436.988678,67.6055069,436.988678,69.43434906,436.988678,96.95580292,436.988678,98.53729248,436.988678,100.0349197,436.988678,38.01712799,
435.9926453,99.7598877,435.9926453,67.41187286,435.9926453,69.13227844,435.9926453,96.86978912,435.9926453,98.57189941,435.9926453,100.0446091,435.9926453,35.48670959,
434.9965515,99.81804657,434.9965515,67.30998993,434.9965515,68.83478546,434.9965515,96.72052002,434.9965515,98.49214935,434.9965515,100.0933075,434.9965515,34.19478607,
434.0001526,99.86465454,434.0001526,67.30825043,434.0001526,68.63582611,434.0001526,96.70534515,434.0001526,98.42507172,434.0001526,100.1460114,434.0001526,32.86268234,
433.0036621,99.85906219,433.0036621,67.33470917,433.0036621,68.56429291,433.0036621,96.86840057,433.0036621,98.65419006,433.0036621,100.2243881,433.0036621,32.04724884,
432.0069885,99.85731506,432.0069885,67.41799927,432.0069885,68.39587402,432.0069885,96.74051666,432.0069885,98.69274139,432.0069885,100.1905823,432.0069885,31.75522041,
431.0101318,99.85134888,431.0101318,67.45182037,431.0101318,68.29271698,431.0101318,96.71161652,431.0101318,98.36198425,431.0101318,100.4152908,431.0101318,31.78581238,
430.0130615,99.76840973,430.0130615,67.56082153,430.0130615,68.22541809,430.0130615,96.60229492,430.0130615,98.43652344,430.0130615,100.3353729,430.0130615,32.18113327,
429.0158691,99.8286972,429.0158691,67.88327789,429.0158691,68.37149048,429.0158691,96.62490845,429.0158691,98.53410339,429.0158691,100.3776779,429.0158691,32.84767914,
428.0184937,99.80725861,428.0184937,68.05170441,428.0184937,68.32280731,428.0184937,96.62608337,428.0184937,98.3710022,428.0184937,100.4745483,428.0184937,34.11853027,
426.9825439,99.82974243,426.9825439,68.48878479,426.9825439,68.42395782,426.9825439,96.63312531,426.9825439,98.52774048,426.9825439,100.5818863,426.9825439,36.26077652,
425.9847412,99.8714447,425.9847412,68.84095764,425.9847412,68.58758545,425.9847412,96.66474152,425.9847412,98.49575043,425.9847412,100.51651,425.9847412,38.20717621,
424.9868469,99.91593933,424.9868469,69.13426971,424.9868469,68.76955414,424.9868469,96.57945251,424.9868469,98.53984833,424.9868469,100.4778137,424.9868469,41.04636765,
423.9887695,99.91638184,423.9887695,69.50813293,423.9887695,69.09409332,423.9887695,96.54812622,423.9887695,98.49237823,423.9887695,100.5462494,423.9887695,45.35726929,
422.9905396,99.86979675,422.9905396,70.17182159,422.9905396,69.29940796,422.9905396,96.38700867,422.9905396,98.51974487,422.9905396,100.6113892,422.9905396,50.24370575,
421.9920654,99.92162323,421.9920654,70.58233643,421.9920654,69.65200806,421.9920654,96.51173401,421.9920654,98.38594055,421.9920654,100.5751648,421.9920654,55.22338104,
420.9934387,99.88736725,420.9934387,71.41091156,420.9934387,70.03823853,420.9934387,96.52692413,420.9934387,98.57688904,420.9934387,100.6159821,420.9934387,60.75806046,
419.9946899,99.87402344,419.9946899,71.89932251,419.9946899,70.58036041,419.9946899,96.41286469,419.9946899,98.37904358,419.9946899,100.6836395,419.9946899,67.52469635,
418.9956665,99.71235657,418.9956665,72.52562714,418.9956665,70.93677521,418.9956665,96.1556778,418.9956665,98.1800766,418.9956665,100.5337143,418.9956665,73.23989868,
417.996582,99.79748535,417.996582,73.32814789,417.996582,71.44067383,417.996582,96.28684998,417.996582,98.26615906,417.996582,100.638855,417.996582,79.53838348,
416.9972839,99.86527252,416.9972839,74.31232452,416.9972839,72.21669769,416.9972839,96.20667267,416.9972839,98.29640198,416.9972839,100.5446701,416.9972839,83.51043701,
415.9978333,99.70704651,415.9978333,75.06088257,415.9978333,72.94252777,415.9978333,96.15441895,415.9978333,98.272789,415.9978333,100.5201797,415.9978333,84.61391449,
414.9981995,99.85206604,414.9981995,75.93104553,414.9981995,73.39069366,414.9981995,96.04277039,414.9981995,98.03857422,414.9981995,100.4786758,414.9981995,82.89060974,
413.9983826,99.88929749,413.9983826,77.21009064,413.9983826,74.33647156,413.9983826,96.18114471,413.9983826,97.94023895,413.9983826,100.6486511,413.9983826,78.56099701,
412.9984741,99.96016693,412.9984741,78.14361572,412.9984741,75.32237244,412.9984741,96.24133301,412.9984741,98.30416107,412.9984741,100.6690598,412.9984741,71.95359039,
411.998291,99.76469421,411.998291,79.28844452,411.998291,76.06286621,411.998291,96.04769135,411.998291,98.00380707,411.998291,100.5453796,411.998291,63.54290771,
410.9979858,99.85538483,410.9979858,80.13110352,410.9979858,76.83925629,410.9979858,96.0091095,410.9979858,97.93299103,410.9979858,100.4356842,410.9979858,58.08802795,
409.9975281,100.015976,409.9975281,81.1771698,409.9975281,78.04787445,409.9975281,96.0033493,409.9975281,97.97823334,409.9975281,100.6002197,409.9975281,51.32049179,
408.9968872,99.87255859,408.9968872,82.51129913,408.9968872,78.83888245,408.9968872,96.09091949,408.9968872,98.0063858,408.9968872,100.5020142,408.9968872,45.11116028,
407.9960632,99.78913116,407.9960632,83.40409088,407.9960632,79.86063385,407.9960632,95.99806213,407.9960632,98.12058258,407.9960632,100.4675598,407.9960632,40.52607727,
406.9951172,99.75473785,406.9951172,84.46160889,406.9951172,80.91940308,406.9951172,95.89047241,406.9951172,97.88187408,406.9951172,100.2864151,406.9951172,36.28567886,
405.993988,99.99974823,405.993988,85.54327393,405.993988,82.08477783,405.993988,95.98695374,405.993988,97.87504578,405.993988,100.4669037,405.993988,32.91503525,
404.9927063,99.87200165,404.9927063,86.42356873,404.9927063,82.89505768,404.9927063,96.00338745,404.9927063,98.01138306,404.9927063,100.3495789,404.9927063,30.88900185,
403.9912109,99.70179749,403.9912109,87.24963379,403.9912109,83.74536896,403.9912109,95.85035706,403.9912109,97.79807281,403.9912109,100.2301788,403.9912109,28.72376823,
402.9895935,99.70925903,402.9895935,87.84319305,402.9895935,84.58203888,402.9895935,95.74539185,402.9895935,97.700737,402.9895935,100.0874405,402.9895935,26.9679985,
401.987793,99.86399078,401.987793,88.76364136,401.987793,85.78112793,401.987793,96.00065613,401.987793,97.52087402,401.987793,100.2600937,401.987793,25.8800354,
400.9858093,99.96795654,400.9858093,89.32953644,400.9858093,86.64315033,400.9858093,96.03198242,400.9858093,97.64904022,400.9858093,100.145874,400.9858093,24.88550758,
399.9837036,99.85629272,399.9837036,89.63583374,399.9837036,87.42841339,399.9837036,95.78453064,399.9837036,97.67071533,399.9837036,99.92723083,399.9837036,24.22751236,
398.9814148,99.8091507,398.9814148,89.79969788,398.9814148,87.77311707,398.9814148,95.71677399,398.9814148,97.56030273,398.9814148,99.96556091,398.9814148,23.90639496,
398.0175171,99.98937988,398.0175171,90.04862976,398.0175171,88.49197388,398.0175171,95.77278137,398.0175171,97.64089966,398.0175171,99.96138763,398.0175171,23.83975029,
397.0149231,99.82525635,397.0149231,89.86965942,397.0149231,89.05605316,397.0149231,95.93742371,397.0149231,97.62979126,397.0149231,99.80581665,397.0149231,24.00642967,
396.0121765,99.67566681,396.0121765,89.35398865,396.0121765,88.97856903,396.0121765,95.74432373,396.0121765,97.58441162,396.0121765,99.66567993,396.0121765,24.45089912,
395.0092468,99.74337006,395.0092468,88.53211975,395.0092468,88.82052612,395.0092468,95.62517548,395.0092468,97.33174133,395.0092468,99.58000183,395.0092468,25.30613327,
394.006134,99.90312195,394.006134,87.69753265,394.006134,88.65007782,394.006134,95.71891022,394.006134,97.36295319,394.006134,99.57535553,394.006134,26.16826057,
393.0028687,99.99353027,393.0028687,86.64900208,393.0028687,88.26983643,393.0028687,96.04426575,393.0028687,97.54507446,393.0028687,99.6550293,393.0028687,27.32011986,
391.9995117,99.81253815,391.9995117,85.10326385,391.9995117,87.39759064,391.9995117,95.85733032,391.9995117,97.4375,391.9995117,99.43306732,391.9995117,28.52325821,
390.9959106,99.90498352,390.9959106,83.65771484,390.9959106,86.26212311,390.9959106,95.75540924,390.9959106,97.28350067,390.9959106,99.30852509,390.9959106,29.99222183,
389.9921875,99.91928101,389.9921875,81.52737427,389.9921875,84.93251038,389.9921875,95.80158234,389.9921875,97.20474243,389.9921875,99.28604889,389.9921875,31.57934189,
388.9883118,99.81965637,388.9883118,79.74038696,388.9883118,83.52711487,388.9883118,95.80976868,388.9883118,97.24729919,388.9883118,99.24358368,388.9883118,33.01285934,
387.9842529,99.7383728,387.9842529,77.32307434,387.9842529,81.60150909,387.9842529,95.72943878,387.9842529,97.09766388,387.9842529,99.07817078,387.9842529,34.65362167,
387.0186768,99.66655731,387.0186768,75.34383392,387.0186768,79.68024445,387.0186768,95.71939087,387.0186768,97.20527649,387.0186768,98.99482727,387.0186768,36.16939163,
386.0143127,99.97769928,386.0143127,73.20599365,386.0143127,77.80044556,386.0143127,95.9069519,386.0143127,97.27604675,386.0143127,99.08293915,386.0143127,37.27241135,
385.0098267,99.7095108,385.0098267,70.15245819,385.0098267,75.17260742,385.0098267,95.94832611,385.0098267,97.11374664,385.0098267,98.92662048,385.0098267,38.26200485,
384.0051575,99.91072083,384.0051575,67.85012054,384.0051575,72.98849487,384.0051575,96.02848053,384.0051575,97.46442413,384.0051575,98.90164948,384.0051575,38.5841217,
383.0003357,99.77970123,383.0003357,65.20584106,383.0003357,70.14274597,383.0003357,95.85719299,383.0003357,97.13700867,383.0003357,98.79362488,383.0003357,38.56135941,
381.9953613,99.93295288,381.9953613,62.87648773,381.9953613,67.62751007,381.9953613,95.95165253,381.9953613,97.08190155,381.9953613,98.83226013,381.9953613,38.03521347,
380.9902039,99.82979584,380.9902039,60.32597351,380.9902039,65.16782379,380.9902039,96.07356262,380.9902039,97.05988312,380.9902039,98.63664246,380.9902039,37.34617996,
379.9849548,99.89678192,379.9849548,57.80316162,379.9849548,62.47127533,379.9849548,96.14442444,379.9849548,97.30732727,379.9849548,98.6471405,379.9849548,36.31228638,
379.018158,99.77883148,379.018158,55.30920792,379.018158,59.81803513,379.018158,95.99274445,379.018158,97.1629715,379.018158,98.4584198,379.018158,35.46700668,
378.0125427,99.75955963,378.0125427,53.20497894,378.0125427,57.80210495,378.0125427,95.96104431,378.0125427,97.17571259,378.0125427,98.43642426,378.0125427,34.52680969,
377.0068054,99.91799927,377.0068054,51.20288086,377.0068054,55.13085556,377.0068054,96.21725464,377.0068054,97.23926544,377.0068054,98.46437836,377.0068054,33.49425125,
376.0009155,99.79695892,376.0009155,49.07170868,376.0009155,52.89745331,376.0009155,96.07823181,376.0009155,97.13771057,376.0009155,98.23368835,376.0009155,32.64617157,
374.9948425,99.82701111,374.9948425,47.02281189,374.9948425,50.51992035,374.9948425,96.07006073,374.9948425,97.20429993,374.9948425,98.28551483,374.9948425,31.82988548,
373.9886475,100.0972977,373.9886475,45.49856567,373.9886475,48.36994171,373.9886475,96.30125427,373.9886475,96.98561859,373.9886475,98.27757263,373.9886475,30.59140396,
372.9822693,100.0407791,372.9822693,43.3875885,372.9822693,46.43050385,372.9822693,96.29457855,372.9822693,97.42512512,372.9822693,98.27108002,372.9822693,29.14969635,
372.0144958,99.9149704,372.0144958,41.4485321,372.0144958,44.14726257,372.0144958,96.21869659,372.0144958,97.24785614,372.0144958,98.23418427,372.0144958,27.6633625,
371.0078735,100.0473404,371.0078735,39.87864685,371.0078735,42.44167328,371.0078735,96.35076141,371.0078735,97.49491119,371.0078735,98.38864136,371.0078735,26.10181046,
370.0010376,99.90756226,370.0010376,38.12589645,370.0010376,40.71793365,370.0010376,96.51079559,370.0010376,97.4504776,370.0010376,98.27433777,370.0010376,23.78191376,
368.9940796,99.72841644,368.9940796,36.29494858,368.9940796,38.3393631,368.9940796,96.51841736,368.9940796,97.55422974,368.9940796,98.03092957,368.9940796,21.5609169,
367.986969,99.83222961,367.986969,34.77423859,367.986969,36.68024826,367.986969,96.36617279,367.986969,97.38517761,367.986969,98.27386475,367.986969,19.36067009,
367.0184326,100.048111,367.0184326,33.37975311,367.0184326,35.0775795,367.0184326,96.56575012,367.0184326,97.39954376,367.0184326,98.25413513,367.0184326,16.95180321,
366.0110474,99.87794495,366.0110474,31.94783401,366.0110474,33.74735641,366.0110474,96.71084595,366.0110474,97.64478302,366.0110474,98.21492004,366.0110474,14.62229919,
365.0035095,99.93273926,365.0035095,30.37380028,365.0035095,31.88121986,365.0035095,96.67731476,365.0035095,97.78916168,365.0035095,98.19354248,365.0035095,12.80552006,
363.9958191,99.99367523,363.9958191,28.84177017,363.9958191,30.32731628,363.9958191,96.58495331,363.9958191,97.697258,363.9958191,98.17996979,363.9958191,11.08247471,
362.9879761,99.98839569,362.9879761,27.58760071,362.9879761,28.92275238,362.9879761,96.77612305,362.9879761,97.98937988,362.9879761,98.4271698,362.9879761,9.759829521,
362.0187683,99.76815033,362.0187683,26.41298103,362.0187683,27.81176949,362.0187683,96.76616669,362.0187683,97.74637604,362.0187683,98.30032349,362.0187683,8.389137268,
361.0105896,99.73635864,361.0105896,25.04660416,361.0105896,26.4478302,361.0105896,96.62820435,361.0105896,97.66492462,361.0105896,98.12169647,361.0105896,7.593303204,
360.0023193,99.88323212,360.0023193,23.40585136,360.0023193,25.02785301,360.0023193,96.72863007,360.0023193,97.89559174,360.0023193,98.37313843,360.0023193,6.480203629,
358.9938965,99.9302063,358.9938965,22.15116119,358.9938965,23.79258537,358.9938965,96.75046539,358.9938965,97.84072876,358.9938965,98.43845367,358.9938965,5.652530193,
357.9853516,99.82241058,357.9853516,21.11059189,357.9853516,22.77488708,357.9853516,96.76634979,357.9853516,97.91980743,357.9853516,98.37726593,357.9853516,5.144833565,
357.0154114,99.73310089,357.0154114,19.71271706,357.0154114,21.40733719,357.0154114,96.61207581,357.0154114,97.71312714,357.0154114,98.31069946,357.0154114,4.500892639,
356.0065308,99.73475647,356.0065308,18.61840057,356.0065308,20.44042206,356.0065308,96.6360321,356.0065308,97.89987946,356.0065308,98.50678253,356.0065308,4.075036049,
354.9975281,99.85308075,354.9975281,17.61591911,354.9975281,19.56342506,354.9975281,96.82497406,354.9975281,97.87563324,354.9975281,98.78148651,354.9975281,3.574376106,
353.9883728,99.86677551,353.9883728,16.59119797,353.9883728,18.51483536,353.9883728,96.92421722,353.9883728,98.12059784,353.9883728,98.74530792,353.9883728,3.084765911,
353.0179138,99.87864685,353.0179138,15.55127621,353.0179138,17.72984123,353.0179138,96.95322418,353.0179138,98.39593506,353.0179138,98.79063416,353.0179138,2.861842871,
352.0084229,99.92325592,352.0084229,14.64601612,352.0084229,16.62997627,352.0084229,96.69333649,352.0084229,98.12206268,352.0084229,98.87477875,352.0084229,2.617871046,
350.9989014,99.98001862,350.9989014,13.70595264,350.9989014,15.96838188,350.9989014,96.88174438,350.9989014,98.18236542,350.9989014,99.07993317,350.9989014,2.305931091,
349.9891663,99.96976471,349.9891663,12.92323875,349.9891663,15.05688572,349.9891663,97.1450882,349.9891663,98.41176605,349.9891663,99.11006165,349.9891663,1.969859004,
349.0181274,99.84394836,349.0181274,12.13624668,349.0181274,14.26836205,349.0181274,96.91148376,349.0181274,98.3392334,349.0181274,99.09000397,349.0181274,1.831927896,
348.0081787,99.81628418,348.0081787,11.28262138,348.0081787,13.78957748,348.0081787,96.68880463,348.0081787,98.34894562,348.0081787,99.10882568,348.0081787,1.718774676,
346.9980164,99.90216064,346.9980164,10.6625061,346.9980164,12.93236732,346.9980164,96.85919952,346.9980164,98.2456131,346.9980164,99.4409256,346.9980164,1.443887711,
345.9877625,99.98654175,345.9877625,9.987506866,345.9877625,12.45435047,345.9877625,96.99741364,345.9877625,98.53945923,345.9877625,99.43157196,345.9877625,1.279054165,
345.0162048,99.83301544,345.0162048,9.36251545,345.0162048,11.58764553,345.0162048,96.71349335,345.0162048,98.45359802,345.0162048,99.36977386,345.0162048,1.227709174,
344.0056152,99.883255,344.0056152,8.748271942,344.0056152,11.13414574,344.0056152,96.65133667,344.0056152,98.38624573,344.0056152,99.58950806,344.0056152,1.184665561,
342.9949036,99.93753052,342.9949036,8.172833443,342.9949036,10.82017136,342.9949036,96.74009705,342.9949036,98.36394501,342.9949036,99.63599396,342.9949036,0.9453081489,
341.9840698,99.91416168,341.9840698,7.802239895,341.9840698,10.42916107,341.9840698,96.80436707,341.9840698,98.66368866,341.9840698,99.86716461,341.9840698,0.8404382467,
341.0119934,99.76759338,341.0119934,7.240873337,341.0119934,9.902973175,341.0119934,96.6940155,341.0119934,98.55278015,341.0119934,99.70339203,341.0119934,0.7436176538,
340.000885,99.80944061,340.000885,6.856037617,340.000885,9.323527336,340.000885,96.56425476,340.000885,98.23166656,340.000885,99.79985809,340.000885,0.7951313853,
338.9896545,99.92223358,338.9896545,6.607169151,338.9896545,9.05424881,338.9896545,96.64472961,338.9896545,98.43051147,338.9896545,100.1371155,338.9896545,0.6560697556,
338.0171509,99.85799408,338.0171509,6.216495991,338.0171509,8.863839149,338.0171509,96.64589691,338.0171509,98.52804565,338.0171509,100.0234375,338.0171509,0.5374847651,
337.0056152,99.75505829,337.0056152,5.7967062,337.0056152,8.54300499,337.0056152,96.44413757,337.0056152,98.48773193,337.0056152,99.94766235,337.0056152,0.5419688225,
335.9939575,99.83189392,335.9939575,5.525001049,335.9939575,8.06629467,335.9939575,96.35676575,335.9939575,98.37252045,335.9939575,100.1669312,335.9939575,0.5997137427,
334.9821777,99.98841858,334.9821777,5.271603107,334.9821777,7.628528118,334.9821777,96.40284729,334.9821777,98.3332901,334.9821777,100.2557068,334.9821777,0.4744637311,
334.0091858,99.8223877,334.0091858,5.054414749,334.0091858,7.391489506,334.0091858,96.4308548,334.0091858,98.43387604,334.0091858,100.2450485,334.0091858,0.4189459682,
332.9971313,99.70636749,332.9971313,4.731075764,332.9971313,7.374535561,332.9971313,96.18027496,332.9971313,98.35179901,332.9971313,100.1980286,332.9971313,0.4229802489,
331.9849243,99.94117737,331.9849243,4.520694733,331.9849243,6.983757019,331.9849243,96.29248047,331.9849243,98.26527405,331.9849243,100.3604279,331.9849243,0.4533371925,
331.0115356,100.0038376,331.0115356,4.34764719,331.0115356,6.815534115,331.0115356,96.23809814,331.0115356,98.1733551,331.0115356,100.3635559,331.0115356,0.3498515785,
329.9990845,99.84292603,329.9990845,4.143978596,329.9990845,6.622322559,329.9990845,96.26546478,329.9990845,98.33587646,329.9990845,100.3427124,329.9990845,0.2155862749,
328.9864807,99.80026245,328.9864807,4.004791737,328.9864807,6.470934868,328.9864807,96.17077637,328.9864807,98.29203796,328.9864807,100.2746429,328.9864807,0.3391682506,
328.0126953,99.85150909,328.0126953,3.758318663,328.0126953,6.421407223,328.0126953,95.98858643,328.0126953,98.07048798,328.0126953,100.3035202,328.0126953,0.3238919675,
326.9998474,99.90175629,326.9998474,3.679047823,326.9998474,6.10054636,326.9998474,96.00491333,326.9998474,98.05358887,326.9998474,100.3610611,326.9998474,0.2641036808,
325.9868774,99.91254425,325.9868774,3.498954773,325.9868774,5.7796731,325.9868774,96.09293365,325.9868774,98.04983521,325.9868774,100.2669907,325.9868774,0.2062705755,
325.0126953,99.7751236,325.0126953,3.310557365,325.0126953,5.808342457,325.0126953,95.9175415,325.0126953,98.02685547,325.0126953,100.1143799,325.0126953,0.2187996656,
323.9994507,99.80583191,323.9994507,3.171756506,323.9994507,5.902524948,323.9994507,95.8121109,323.9994507,97.81141663,323.9994507,100.072113,323.9994507,0.2384066582,
322.986084,99.86579132,322.986084,3.086719036,322.986084,5.687506676,322.986084,95.84890747,322.986084,97.71746063,322.986084,100.1436081,322.986084,0.1664140075,
322.0115662,99.82939148,322.0115662,3.058370113,322.0115662,5.571129799,322.0115662,95.71531677,322.0115662,97.67951202,322.0115662,99.87233734,322.0115662,0.1133571044,
320.9979248,99.77297974,320.9979248,2.903720856,320.9979248,5.44810009,320.9979248,95.80139923,320.9979248,97.66963959,320.9979248,99.93110657,320.9979248,0.2171670794,
319.9841614,99.76624298,319.9841614,2.738959312,319.9841614,5.205843925,319.9841614,95.66940308,319.9841614,97.48986053,319.9841614,99.74287415,319.9841614,0.2054161131,
319.0092468,99.76957703,319.0092468,2.723552942,319.0092468,5.353236675,319.0092468,95.75315094,319.0092468,97.4424057,319.0092468,99.68772888,319.0092468,0.1215311438,
317.9952087,99.78520203,317.9952087,2.626275778,317.9952087,5.185432911,317.9952087,95.81613159,317.9952087,97.54788208,317.9952087,99.75512695,317.9952087,0.04267714545,
316.9810486,99.66170502,316.9810486,2.498801708,316.9810486,4.982548237,316.9810486,95.69902039,316.9810486,97.46219635,316.9810486,99.43538666,316.9810486,0.1620719284,
316.0058289,99.79061127,316.0058289,2.421516895,316.0058289,4.824894905,316.0058289,95.73788452,316.0058289,97.3571167,316.0058289,99.37852478,316.0058289,0.1556781828,
314.991394,99.82606506,314.991394,2.37931776,314.991394,4.803769112,314.991394,95.53031158,314.991394,97.31073761,314.991394,99.25514221,314.991394,0.1391619742,
314.0158691,99.93674469,314.0158691,2.336272478,314.0158691,4.87449789,314.0158691,95.95643616,314.0158691,97.44124603,314.0158691,99.53287506,314.0158691,0.05065052584,
313.0011902,99.57617188,313.0011902,2.202472687,313.0011902,4.727627277,313.0011902,95.59976196,313.0011902,97.17694855,313.0011902,99.04563904,313.0011902,0.100328818,
311.9864197,99.89498901,311.9864197,2.144204617,311.9864197,4.446082592,311.9864197,95.78309631,311.9864197,97.2917099,311.9864197,99.09055328,311.9864197,0.1583172232,
311.0105591,99.91680145,311.0105591,2.09360671,311.0105591,4.648382664,311.0105591,95.84581757,311.0105591,97.16545868,311.0105591,99.14579773,311.0105591,0.09293961525,
